"##characteristics#compile#binary_size#min";"##characteristics#run#execution_time_kernel_0#center";"##characteristics#run#execution_time_kernel_0#halfrange"
79744;14.8341165;0.02439049999999998
131144;41.338806;0.1172159999999991
101072;11.9588275;0.02620549999999966
84488;14.826697;0.007007999999999903
82768;14.932504000000002;0.025295999999999985
78224;13.466432000000001;0.01005300000000009
101468;12.47628;0.04180100000000042
86320;14.0014055;0.013756500000000393
66552;12.2418665;0.044693500000000164
100956;12.211714;0.010499000000000258
78976;13.565361;0.0318839999999998
101448;12.2862475;0.045323500000000294
80704;13.804798;0.01640100000000011
79240;13.5375975;0.0537074999999998
131228;41.202124999999995;0.02279400000000109
101320;12.203152;0.032250000000000334
88028;13.559535;0.05094300000000018
84724;13.4389125;0.027387500000000564
84040;14.793412499999999;0.0013095000000005186
83772;14.762946;0.04839199999999977
84216;14.0337695;0.0524085000000003
83208;12.871728000000001;0.036871999999999794
108816;12.285252;0.03383599999999998
105520;12.583717499999999;0.04186650000000025
102472;12.437651;0.03560799999999986
100520;13.7298475;0.03162649999999978
84920;12.16459;0.03554299999999966
89936;12.2191835;0.02980450000000001
102440;12.1396065;0.056161499999999975
84004;13.643902;0.009049000000000085
101704;12.7852605;0.014670500000000253
78116;14.03397;0.030848000000000653
83708;14.188657;0.07450699999999966
84896;14.202307999999999;0.03587700000000016
83356;14.648662;0.04902000000000051
54272;12.1419625;0.04253150000000083
83412;12.0527475;0.033904500000000226
83340;13.0849795;0.005682499999999813
82596;12.171906499999999;0.037720499999999824
131140;41.304991;0.021501999999998134
83944;12.2118355;0.04263750000000055
82772;14.917313;0.04625000000000057
82900;12.317637;0.03173899999999996
130544;40.881685000000004;0.1038359999999976
82532;12.139882;0.04439200000000021
122640;12.3346985;0.04725550000000034
79008;13.49;0.047399999999999665
129652;13.508988;0.040276999999999674
83900;12.2004935;0.017963500000000465
79584;13.9062705;0.038336499999999774
84348;14.5538345;0.014078500000000105
131228;41.1605875;0.0269945000000007
82660;12.113641999999999;0.03856199999999976
83340;14.2826155;0.04818850000000019
81676;12.1351745;0.034192499999999626
99364;13.266126;0.004217999999999833
131164;41.348648499999996;0.11632150000000152
100172;12.0407395;0.04948250000000076
84320;13.715229999999998;0.002566999999999986
84436;14.9632705;0.017497499999999278
87208;14.100724;0.03369499999999981
131140;41.3361905;0.11780249999999981
131140;41.3528775;0.1269114999999985
78128;13.0108315;0.06608250000000027
118008;13.223888500000001;0.023159499999999333
83304;14.8734795;0.04605950000000014
130676;41.424732;0.06775999999999982
84172;15.046896;0.05348299999999995
83960;13.342998999999999;0.021282999999999497
81648;12.023990000000001;0.027484999999999538
78216;14.182258000000001;0.025196000000000218
102432;12.617018;0.010443000000000424
70844;12.396482500000001;0.0371914999999996
129096;41.3588225;0.12118350000000078
98944;11.9572135;0.015489499999999268
131684;41.408238;0.10484599999999844
83404;14.790869;0.07664099999999952
78264;13.177665000000001;0.02564099999999936
101448;12.2257085;0.0033444999999998615
101072;11.9588275;0.02620549999999966
101448;12.2862475;0.045323500000000294
54272;12.1419625;0.04253150000000083
81648;12.023990000000001;0.027484999999999538
98944;11.9572135;0.015489499999999268
121836;12.111459;0.027055000000000717
123592;12.082756;0.03616799999999998
127140;12.572203;0.01328999999999958
122876;12.489902;0.006032000000000259
123980;12.5031985;0.025993500000000225
101960;12.2213135;0.027216500000000643
107136;12.292819999999999;0.0029799999999999827
101732;11.8866;0.035185000000000244
101828;12.31248;0.016148999999999525
101260;12.325139;0.04408199999999951
103268;12.622761;0.013874999999999638
113512;12.5042005;0.016284500000000257
66264;12.378463;0.03288599999999953
128092;13.8988115;0.033887499999999626
99252;12.403064;0.07004400000000022
97096;12.082815;0.017426999999999637
123896;12.5560565;0.012404499999999707
123816;12.1979305;0.031218499999999594
101448;12.2122455;0.012941500000000161
129384;14.144542999999999;0.014052999999999649
101924;12.300718499999999;0.0061024999999999
123040;12.516922000000001;0.03414999999999946
124336;12.486095500000001;0.055369500000000293
64184;12.2557815;0.025580500000000228

